Salmonella enterica subsp. enterica serovar Mississippi str. 2010K-1406	1212561
Salmonella enterica subsp. enterica serovar Hadar str. 2011K-0112	1212559
Salmonella enterica subsp. enterica serovar Hartford str. 06-0676	1212557
Salmonella enterica subsp. enterica serovar Bareilly str. 06-0784	1212554
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001115	1208630
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001112	1208629
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001109	1208628
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001108	1208627
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001105	1208626
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001102	1208625
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001099	1208624
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001140	1208623
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001118	1208622
Salmonella enterica subsp. enterica serovar Abaetetuba str. ATCC 35640	1208611
"Salmonella enterica subsp. enterica serovar Anatum var. O 15+,34+ (Minneapolis) str. 85487"	1200355
Salmonella enterica subsp. enterica serovar Minneapolis	1200354
Salmonella enterica subsp. enterica serovar Anatum var. O 15+ (Newington) str. 91828	1200353
"Salmonella enterica subsp. enterica serovar O rough:r: 1,2 str. 97182"	1197942
"Salmonella enterica subsp. enterica serovar O rough O:r:1,2"	1197941
Salmonella enterica subsp. enterica serovar Untypable str. 80087	1197938
"Salmonella enterica subsp. enterica serovar O rough:e,h:1,2 str. 76084"	1197937
Salmonella enterica subsp. enterica serovar O rough	1197936
Salmonella enterica subsp. enterica serovar Monophasic str. 69187	1197934
Salmonella enterica subsp. enterica serovar Monophasic str. 61935	1197933
Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. 96976	1197911
Salmonella enterica subsp. enterica serovar Derby str. D1	1197886
Salmonella enterica subsp. enterica serovar Nchanga str. CFSAN001092	1196830
Salmonella enterica subsp. enterica serovar Nchanga str. CFSAN001091	1196829
Salmonella enterica subsp. enterica serovar Nchanga	1196828
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001090	1196349
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001089	1196348
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001088	1196347
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001087	1196346
Salmonella enterica subsp. enterica serovar Norwich	1194162
Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624	1194159
Salmonella enterica subsp. enterica serovar Eastbourne str. CFSAN001084	1194158
Salmonella enterica subsp. enterica serovar Cubana str. CFSAN001083	1194157
Salmonella enterica subsp. enterica serovar Havana str. CFSAN001082	1194156
Salmonella enterica subsp. enterica serovar London str. CFSAN001081	1194155
Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080	1194154
Salmonella enterica subsp. enterica serovar Ohio str. CFSAN001079	1194153
Salmonella enterica subsp. enterica serovar Manhattan str. CFSAN001078	1194152
Salmonella enterica subsp. enterica serovar Norwich str. CFSAN001077	1194151
Salmonella enterica subsp. enterica serovar Litchfield str. CFSAN001076	1194150
Salmonella enterica subsp. enterica serovar Hartford str. CFSAN001075	1194149
Salmonella enterica subsp. enterica serovar Typhi str. CR0063	1192853
"Salmonella enterica subsp. diarizonae serovar 61:-:1,5,7 str. 95276"	1192852
"Salmonella enterica subsp. diarizonae serovar 61:-:1,5,7 str. 85644"	1192851
"Salmonella enterica subsp. diarizonae serovar 61:-:1,5,7"	1192850
Salmonella enterica subsp. diarizonae serovar 58:z52:z35 str. 75093	1192849
Salmonella enterica subsp. diarizonae serovar 58:z52:z35	1192848
Salmonella enterica subsp. diarizonae serovar 47:k:z35 str. 75279	1192847
Salmonella enterica subsp. diarizonae serovar 47:k:z35	1192846
Salmonella enterica subsp. diarizonae serovar 35:i:z35 str. 77202	1192845
Salmonella enterica subsp. diarizonae serovar 35:i:z35	1192844
Salmonella enterica subsp. diarizonae serovar 48:i:z str. 77175	1192843
Salmonella enterica subsp. diarizonae serovar 48:i:z	1192842
"Salmonella enterica subsp. arizona serovar 18:z4,z32:- str. 75773"	1192841
"Salmonella enterica subsp. arizona serovar 18:z4,z23:- str. 91293"	1192840
"Salmonella enterica subsp. arizonae serovar 18:z4,z23:-"	1192839
Salmonella enterica subsp. arizona serovar Untypable str. 73711	1192838
Salmonella enterica subsp. salamae serovar 48:d:z6 (Hagenbeck) str. 80877	1192837
Salmonella enterica subsp. enterica str. 77231	1192836
Salmonella enterica subsp. enterica serovar Uganda str. 60790	1192835
Salmonella enterica subsp. enterica serovar Enteritidis str. 60277	1192834
Salmonella enterica subsp. enterica serovar Reading str. 76588	1192833
Salmonella enterica subsp. enterica serovar Newport str. UC06	1192832
Salmonella enterica subsp. enterica serovar Mbandaka str. 83457	1192831
Salmonella enterica subsp. enterica serovar Heidelberg str. 47866	1192830
Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. 75775	1192829
Salmonella enterica subsp. enterica serovar Enteritidis str. UC05	1192828
Salmonella enterica subsp. enterica serovar Enteritidis str. UC07	1192827
Salmonella enterica subsp. enterica str. 47038	1192826
Salmonella enterica subsp. enterica serovar Enteritidis str. 07-0056	1192825
Salmonella enterica subsp. enterica serovar Choleraesuis str. 76640	1192824
Salmonella enterica subsp. enterica serovar Bovismorbificans str. 73187	1192823
Salmonella enterica subsp. enterica serovar Bareilly str. 97005	1192822
"Salmonella enterica subsp. enterica serovar Anatum var. O 15+,34+ (Minneapolis) str. 82395"	1192821
Salmonella enterica subsp. enterica serovar Anatum str. 86637	1192820
Salmonella enterica subsp. enterica str. 48427	1192819
Salmonella enterica subsp. enterica str. 01-11525	1192818
Salmonella enterica subsp. enterica str. 09-06166	1192817
Salmonella enterica subsp. enterica str. 11-01213	1192816
Salmonella enterica subsp. enterica str. 11-01214	1192815
Salmonella enterica subsp. enterica str. 11-01216-1	1192814
Salmonella enterica subsp. enterica serovar Ouakam str. 73951	1192813
Salmonella enterica subsp. enterica serovar Krefeld str. 75498	1192812
Salmonella enterica subsp. enterica serovar Rubislaw str. 71323	1192811
Salmonella enterica subsp. enterica serovar Blockley str. 75019	1192810
Salmonella enterica subsp. enterica serovar Newport str. 66033	1192809
Salmonella enterica subsp. enterica serovar Sandiego str. 75161	1192808
Salmonella enterica subsp. enterica serovar Fresno str. 75160	1192807
Salmonella enterica subsp. enterica serovar Putten str. 80904	1192806
Salmonella enterica subsp. enterica serovar Bardo str. 81443	1192805
Salmonella enterica subsp. enterica serovar Aqua str. 77280	1192804
Salmonella enterica subsp. enterica serovar Livingstone str. 76068	1192803
Salmonella enterica subsp. enterica serovar Minnesota str. 75355	1192802
"Salmonella enterica subsp. enterica serovar I 8,(20):-:- str. 86454"	1192801
"Salmonella enterica subsp. enterica serovar I 8,(20):-:z6 str. 77633"	1192800
"Salmonella enterica subsp. enterica serovar I 8,(20):i:- str. 78361"	1192799
"Salmonella enterica subsp. enterica serovar I 9,12:-:- str. 91182"	1192798
"Salmonella enterica subsp. enterica serovar I 9,12:-:- str. 86136"	1192797
"Salmonella enterica subsp. enterica serovar I 6,7:k:- str. 78197"	1192796
"Salmonella enterica subsp. enterica serovar I 6,7:k:- str. 86449"	1192795
"Salmonella enterica subsp. enterica serovar 6,7:-:l,w str. 81006"	1192794
Salmonella enterica subsp. enterica serovar Yovokome str. 81007	1192793
"Salmonella enterica subsp. enterica serovar I 6,7:-:1,5 str. 84925"	1192792
"Salmonella enterica subsp. enterica serovar I 6,7:-:- str. 75227"	1192791
"Salmonella enterica subsp. enterica serovar I 4,12:r:- str. 74258"	1192790
"Salmonella enterica subsp. enterica serovar I 4,12:r:- str. 75899"	1192789
"Salmonella enterica subsp. enterica serovar I 4,12:r:- str. 94294"	1192788
"Salmonella enterica subsp. enterica serovar 4,12:-:- str. 79224"	1192787
"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 74373"	1192786
"Salmonella enterica subsp. enterica serovar I 4,[5],12:r:- str. 72722"	1192785
"Salmonella enterica subsp. enterica serovar I 3,10:e,h:- str. 91358"	1192784
"Salmonella enterica subsp. enterica serovar 6,7:-:1,5"	1192783
"Salmonella enterica subsp. enterica serovar 4,12:-:-"	1192782
"Salmonella enterica subsp. enterica serovar 9,12:-:-"	1192781
"Salmonella enterica subsp. enterica serovar 6,7:-:-"	1192780
"Salmonella enterica subsp. enterica serovar 6,7:k:-"	1192779
"Salmonella enterica subsp. enterica serovar 6,7:-:l,w"	1192778
"Salmonella enterica subsp. enterica serovar 8,(20):i:-"	1192777
"Salmonella enterica subsp. enterica serovar 4,12:r:-"	1192776
"Salmonella enterica subsp. enterica serovar 4,[5],12:r:-"	1192775
"Salmonella enterica subsp. enterica serovar 8,(20):-:z6"	1192774
Salmonella enterica subsp. enterica str. 85356	1192773
Salmonella enterica subsp. enterica serovar Untypable str. 91510	1192772
Salmonella enterica subsp. enterica serovar Senftenberg str. 91569	1192771
Salmonella enterica subsp. enterica serovar Mbandaka str. 97846	1192770
Salmonella enterica subsp. enterica serovar Untypable str. 83987	1192769
Salmonella enterica subsp. enterica serovar Untypable str. 77116	1192768
Salmonella enterica subsp. enterica serovar Untypable str. 83332	1192767
Salmonella enterica subsp. enterica serovar Untypable str. 91013	1192766
Salmonella enterica subsp. enterica serovar Untypable str. 77528	1192765
Salmonella enterica subsp. enterica serovar Untypable str. 75788	1192764
Salmonella enterica subsp. enterica serovar Untypable str. 92055	1192763
Salmonella enterica subsp. enterica serovar Untypable str. 77132	1192762
Salmonella enterica subsp. enterica str. S703	1192761
Salmonella enterica subsp. enterica serovar Untypable str. 81146	1192760
Salmonella enterica subsp. enterica serovar Typhimurium var. O 5 - (Copenhagen) str. 59802	1192757
Salmonella enterica subsp. enterica serovar Typhimurium var. O 5 - (Copenhagen) str. 73007	1192756
Salmonella enterica subsp. enterica serovar Give var. O 15+ (Newbrunswick) str. 74340	1192755
Salmonella enterica subsp. enterica serovar Newbrunswick	1192754
Salmonella enterica subsp. enterica serovar Orion var. O 15+ (Binza) str. 83633	1192753
Salmonella enterica subsp. enterica serovar Orion var. O 15+ (Binza) str. 72778	1192752
Salmonella enterica subsp. enterica serovar Uganda var. O 15+ (Kinshasa) str. 74134	1192751
Salmonella enterica subsp. enterica serovar Uganda var. O 15+ (Kinshasa) str. 79216	1192750
Salmonella enterica subsp. enterica serovar Schwarzengrund str. 79926	1192749
Salmonella enterica subsp. enterica serovar Schwarzengrund str. 86280	1192748
Salmonella enterica subsp. enterica serovar Saintpaul str. 97159	1192747
Salmonella enterica subsp. enterica serovar Saintpaul str. 76163	1192746
Salmonella enterica subsp. enterica serovar Orion str. 91122	1192744
Salmonella enterica subsp. enterica serovar Orion str. 81399	1192743
Salmonella enterica subsp. enterica serovar Nitra str. Stk # 1280	1192742
Salmonella enterica subsp. enterica serovar Nitra str. 96-0186	1192741
Salmonella enterica subsp. enterica serovar Nitra str. 2010K-0860	1192740
Salmonella enterica subsp. enterica serovar Montevideo str. 100026411	1192739
Salmonella enterica subsp. enterica serovar Montevideo str. 78354	1192738
Salmonella enterica subsp. enterica serovar Meleagridis str. 91904	1192737
Salmonella enterica subsp. enterica serovar Meleagridis str. 82205	1192736
Salmonella enterica subsp. enterica serovar London str. 97429	1192735
Salmonella enterica subsp. enterica serovar London str. 97031	1192734
Salmonella enterica subsp. enterica serovar Kintambo str. 06-07740	1192733
Salmonella enterica subsp. enterica serovar Kintambo str. 07-00493	1192732
Salmonella enterica subsp. enterica serovar Kintambo str. 08-04768	1192731
Salmonella enterica subsp. enterica serovar Kintambo	1192730
Salmonella enterica subsp. enterica serovar Kentucky str. 86166	1192729
Salmonella enterica subsp. enterica serovar Kentucky str. 94600	1192728
Salmonella enterica subsp. enterica serovar Javiana str. 75090	1192727
Salmonella enterica subsp. enterica serovar Javiana str. 71288	1192726
Salmonella enterica subsp. enterica serovar Infantis str. 81164	1192725
Salmonella enterica subsp. enterica serovar Infantis str. 79108	1192724
Salmonella enterica subsp. enterica serovar Hartford str. 77007	1192723
Salmonella enterica subsp. enterica serovar Hartford str. 81331	1192722
Salmonella enterica subsp. enterica serovar Hadar str. 83070	1192721
Salmonella enterica subsp. enterica serovar Hadar str. 75943	1192720
Salmonella enterica subsp. enterica serovar Hadar str. 76070	1192719
Salmonella enterica subsp. enterica serovar Give str. 74175	1192718
Salmonella enterica subsp. enterica serovar Give str. 91393	1192717
Salmonella enterica subsp. enterica serovar Derby str. 79002	1192716
Salmonella enterica subsp. enterica serovar Derby str. 82338	1192715
Salmonella enterica subsp. enterica serovar Cerro str. 86515	1192714
Salmonella enterica subsp. enterica serovar Cerro str. 69208	1192713
Salmonella enterica subsp. enterica serovar Bredeney str. 92050	1192712
Salmonella enterica subsp. enterica serovar Bredeney str. 81568	1192711
Salmonella enterica subsp. enterica serovar Brandenburg str. 84880	1192710
Salmonella enterica subsp. enterica serovar Brandenburg str. 82694	1192709
Salmonella enterica subsp. enterica str. 66217	1192708
Salmonella enterica subsp. enterica serovar Braenderup str. 85239	1192707
Salmonella enterica subsp. enterica serovar Alachua str. 82530	1192706
Salmonella enterica subsp. enterica serovar Alachua str. 61886	1192705
Salmonella enterica subsp. enterica serovar Agona str. 84875	1192704
Salmonella enterica subsp. enterica serovar Agona str. 81390	1192703
Salmonella enterica subsp. enterica serovar Agona str. UC15	1192702
Salmonella enterica subsp. enterica serovar Poano str. 04-09176	1192701
Salmonella enterica subsp. enterica serovar Poano str. 07-01409	1192700
Salmonella enterica subsp. enterica serovar Poano str. 11-01215	1192699
Salmonella enterica subsp. enterica serovar Poano str. 11-01216-2	1192698
Salmonella enterica subsp. enterica serovar Poano	1192697
Salmonella enterica subsp. enterica serovar Typhimurium str. 70031	1192696
Salmonella enterica subsp. enterica serovar Typhimurium str. 85513	1192695
Salmonella enterica subsp. enterica serovar Typhimurium str. UC14	1192694
Salmonella enterica subsp. enterica serovar Typhimurium str. UC08	1192693
Salmonella enterica subsp. enterica serovar Typhimurium str. UC17	1192692
Salmonella enterica subsp. enterica serovar Typhimurium str. UC09	1192691
Salmonella enterica subsp. enterica serovar Typhimurium str. 92199	1192690
Salmonella enterica subsp. enterica serovar Dublin str. DG22	1192689
Salmonella enterica subsp. enterica serovar Dublin str. UC16	1192688
Salmonella enterica subsp. enterica serovar Dublin str. UC04	1192687
Salmonella enterica subsp. enterica serovar Dublin str. 69621	1192686
Salmonella enterica subsp. enterica serovar Dublin str. 77340	1192685
Salmonella enterica subsp. enterica serovar Heidelberg str. 36229	1192684
Salmonella enterica subsp. enterica serovar Heidelberg str. 76232	1192683
Salmonella enterica subsp. enterica serovar Heidelberg str. 97929	1192682
Salmonella enterica subsp. enterica serovar Heidelberg str. 97827	1192681
Salmonella enterica subsp. enterica serovar Heidelberg str. 97206	1192680
Salmonella enterica subsp. enterica serovar Heidelberg str. 97125	1192679
Salmonella enterica subsp. enterica serovar Heidelberg str. 91997	1192678
Salmonella enterica subsp. enterica serovar Heidelberg str. 85516	1192677
Salmonella enterica subsp. enterica serovar Heidelberg str. 83683	1192676
Salmonella enterica subsp. enterica serovar Heidelberg str. 77886	1192675
Salmonella enterica subsp. enterica serovar Heidelberg str. 74202	1192674
Salmonella enterica subsp. enterica serovar Heidelberg str. 57552	1192673
Salmonella enterica subsp. enterica serovar Heidelberg str. M11X 02183	1192672
Salmonella enterica subsp. enterica serovar Heidelberg str. 94761	1192671
Salmonella enterica subsp. enterica serovar Heidelberg str. M11X 02069	1192670
Salmonella enterica subsp. enterica serovar Heidelberg str. 2011K-1226	1192669
Salmonella enterica subsp. enterica serovar Heidelberg str. 2011K-1225	1192668
Salmonella enterica subsp. enterica serovar Heidelberg str. 2011K-1140	1192667
Salmonella enterica subsp. enterica serovar Heidelberg str. 2011K-1139	1192666
Salmonella enterica subsp. enterica serovar Heidelberg str. 2011K-1110	1192665
Salmonella enterica subsp. enterica serovar Heidelberg str. UC01	1192664
Salmonella enterica subsp. enterica serovar Heidelberg str. 98955	1192663
Salmonella enterica subsp. enterica serovar Heidelberg str. 94664	1192662
Salmonella enterica subsp. enterica serovar Heidelberg str. 79321	1192661
Salmonella enterica subsp. enterica serovar Heidelberg str. 77142	1192660
Salmonella enterica subsp. enterica serovar Enteritidis str. J0915	1192659
Salmonella enterica subsp. enterica serovar Enteritidis str. 77320	1192658
Salmonella enterica subsp. enterica serovar Enteritidis str. 81748	1192657
Salmonella enterica subsp. enterica serovar Enteritidis str. 82631	1192656
Salmonella enterica subsp. enterica serovar Enteritidis str. 39997	1192655
Salmonella enterica subsp. enterica serovar Enteritidis str. UC13	1192654
Salmonella enterica subsp. enterica serovar Enteritidis str. UC12	1192653
Salmonella enterica subsp. enterica serovar Enteritidis str. UC11	1192652
Salmonella enterica subsp. enterica serovar Enteritidis str. UC10	1192651
Salmonella enterica subsp. enterica serovar Enteritidis str. UC03	1192650
Salmonella enterica subsp. enterica serovar Enteritidis str. UC02	1192649
Salmonella enterica subsp. enterica serovar Enteritidis str. 9810102B	1192648
Salmonella enterica subsp. enterica serovar Enteritidis str. 1102933A	1192647
Salmonella enterica subsp. enterica serovar Enteritidis str. 0811210F	1192646
Salmonella enterica subsp. enterica serovar Enteritidis str. 0804789B	1192645
Salmonella enterica subsp. enterica serovar Enteritidis str. 0701376-4	1192644
Salmonella enterica subsp. enterica serovar Enteritidis str. 0502571	1192643
Salmonella enterica subsp. enterica serovar Enteritidis str. 02-2966	1192642
Salmonella enterica subsp. enterica serovar Enteritidis str. 98-9534	1192641
Salmonella enterica subsp. enterica serovar Enteritidis str. 93-7922A	1192640
Salmonella enterica subsp. enterica serovar Enteritidis str. 93-7741	1192639
Salmonella enterica subsp. enterica serovar Enteritidis str. 93-2836A	1192638
Salmonella enterica subsp. enterica serovar Enteritidis str. 93-6175B	1192637
Salmonella enterica subsp. enterica serovar Enteritidis str. 97569	1192636
Salmonella enterica subsp. enterica serovar Enteritidis str. 34986	1192635
Salmonella enterica subsp. enterica serovar Enteritidis str. 61080	1192634
Salmonella enterica subsp. enterica serovar Enteritidis str. 61979	1192633
Salmonella enterica subsp. enterica serovar Enteritidis str. 98961	1192632
Salmonella enterica subsp. enterica serovar Enteritidis str. 85366	1192631
Salmonella enterica subsp. enterica serovar Enteritidis str. 78296	1192630
Salmonella enterica subsp. enterica serovar Enteritidis str. S-277	1192629
Salmonella enterica subsp. enterica serovar Enteritidis str. 55795	1192628
Salmonella enterica subsp. enterica serovar Enteritidis str. S-380	1192627
Salmonella enterica subsp. enterica serovar Enteritidis str. J0903	1192626
Salmonella enterica subsp. enterica serovar Enteritidis str. J0828	1192625
Salmonella enterica subsp. enterica serovar Enteritidis str. 77-0915	1192624
Salmonella enterica subsp. enterica serovar Enteritidis str. 76-0331	1192623
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-1832	1192622
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-1554	1192621
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-1369	1192620
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-1028	1192619
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0351	1192618
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0345	1192617
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0301	1192616
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0277	1192615
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0268	1192614
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0264	1192613
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0263	1192612
Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1324	1192611
Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0479	1192610
Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0477	1192609
Salmonella enterica subsp. enterica serovar Enteritidis str. 04-0307	1192608
Salmonella enterica subsp. enterica serovar Enteritidis str. 98-0467	1192607
Salmonella enterica subsp. enterica serovar Enteritidis str. 93-0063	1192606
Salmonella enterica subsp. enterica serovar Enteritidis str. 84-1226	1192605
Salmonella enterica subsp. enterica serovar Enteritidis str. 75-2732	1192604
Salmonella enterica subsp. enterica serovar Enteritidis str. 54-2220	1192603
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-2029	1192602
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-1923	1192601
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0329	1192600
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0313	1192599
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0303	1192598
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0302	1192597
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0300	1192596
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0297	1192595
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0287	1192594
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	1192593
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	1192592
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0271	1192591
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0267	1192590
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0262	1192589
Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1726	1192588
Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1651	1192587
Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	1192586
Salmonella enterica subsp. enterica serovar Enteritidis str. 08-1080	1192585
Salmonella enterica subsp. enterica serovar Worthington str. 76229	1192584
Salmonella enterica subsp. enterica serovar Uganda str. 92027	1192583
Salmonella enterica subsp. enterica serovar Tennessee str. 76494	1192582
Salmonella enterica subsp. enterica serovar Senftenberg str. 97150	1192581
Salmonella enterica subsp. enterica serovar Rissen str. 72519	1192580
Salmonella enterica subsp. enterica serovar Putten str. 75222	1192579
Salmonella enterica subsp. enterica serovar Putten	1192578
Salmonella enterica subsp. enterica serovar Panama str. 80882	1192577
Salmonella enterica subsp. enterica serovar Newport str. 57992	1192576
Salmonella enterica subsp. enterica serovar Adelaide str. 97650	1192575
Salmonella enterica subsp. enterica serovar Oranienburg str. 91006	1192574
Salmonella enterica subsp. enterica serovar Litchfield str. 84131	1192573
Salmonella enterica subsp. enterica str. 95461	1192572
Salmonella enterica subsp. enterica serovar Muenchen str. 97016	1192571
Salmonella enterica subsp. enterica serovar Minnesota str. 91949	1192570
Salmonella enterica subsp. enterica serovar Miami str. 71329	1192569
Salmonella enterica subsp. enterica serovar Mbandaka str. 74290	1192568
Salmonella enterica subsp. enterica serovar Manhattan str. 86167	1192567
Salmonella enterica subsp. enterica serovar Lille str. 86677	1192566
Salmonella enterica subsp. enterica serovar Kiambu str. 75290	1192565
Salmonella enterica subsp. enterica serovar Johannesburg str. 94361	1192564
Salmonella enterica subsp. enterica serovar Havana str. 95080	1192563
Salmonella enterica subsp. enterica serovar Gaminara str. 76136	1192562
Salmonella enterica subsp. enterica serovar Gallinarum var. Pullorum str. 76059	1192561
Salmonella enterica subsp. enterica serovar Cubana str. 76814	1192560
Salmonella enterica subsp. enterica serovar Bovismorbificans str. 76469	1192559
Salmonella enterica subsp. enterica serovar Blockley str. 94582	1192558
Salmonella enterica subsp. enterica serovar Berta str. 85552	1192557
Salmonella enterica subsp. enterica serovar Anatum str. 95514	1192556
Salmonella enterica subsp. enterica serovar Albany str. 95183	1192555
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000970	1183393
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000969	1183392
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000968	1183391
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000967	1183390
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000966	1183389
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000965	1183388
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000964	1183387
Salmonella enterica subsp. enterica serovar Enteritidis str. 08-0627	1182761
Salmonella enterica subsp. enterica serovar Enteritidis str. 08-0128	1182760
Salmonella enterica subsp. enterica serovar Enteritidis str. 08-0047	1182759
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-2599	1182758
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0669	1182757
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000963	1182193
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000962	1182192
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000961	1182191
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000960	1182190
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000959	1182189
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000958	1182188
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000957	1182187
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000755	1182186
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000956	1182185
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000955	1182184
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000954	1182183
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000953	1182182
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000952	1182181
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000951	1182180
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000754	1182179
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000753	1182178
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000752	1182177
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000700	1182176
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000680	1182175
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000669	1182174
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000662	1182173
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000661	1182172
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN000756	1182171
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00328	1182170
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00327	1182169
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00326	1182168
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00325	1182167
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00324	1182166
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00323	1182165
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00322	1182164
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010-1237	1179780
Salmonella enterica subsp. enterica serovar Typhi str. CR0044	1176488
Salmonella enterica subsp. enterica serovar Typhi str. ST0208	1176487
"Salmonella enterica subsp. salamae serovar 58:l,z13,z28:z6 str. 00-0163"	1173951
"Salmonella enterica subsp. indica serovar 6,14,25:z10:1,(2),7 str. 1121"	1173950
"Salmonella enterica subsp. indica serovar 6,14,25:z10:1,(2),7"	1173949
"Salmonella enterica subsp. houtenae serovar 50:g,z51:- str. 01-0133"	1173948
"Salmonella enterica subsp. houtenae serovar 50:g,z51:-"	1173947
Salmonella enterica subsp. enterica str. 609458-2604314_2-2	1173941
Salmonella enterica subsp. enterica serovar Worthington str. ATCC 9607	1173940
Salmonella enterica subsp. enterica serovar Weltevreden str. 1655	1173939
Salmonella enterica subsp. enterica serovar Urbana str. ATCC 9261	1173938
Salmonella enterica subsp. enterica serovar Typhimurium str. 08-1736	1173932
Salmonella enterica subsp. enterica serovar Typhimurium var. Copenhagen str. 0084	1173929
Salmonella enterica subsp. enterica serovar Schwarzengrund str. 0805	1173920
